observation_id|report_type|date_time|date_time_meaning|latitude|longitude|observation_height_above_station_surface|observed_variable|units|observation_value|value_significance|observation_duration|platform_type|station_type|primary_station_id|station_name|quality_flag|data_policy_licence|source_id 
AG000060590-4-1976-11-85-0|2|1976-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.12|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1976-11-85-1|2|1976-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|278.71|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1976-11-85-2|2|1976-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.92|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1976-11-44-13|2|1976-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|13.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1976-12-85-0|2|1976-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.49|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1976-12-85-1|2|1976-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.41|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1976-12-85-2|2|1976-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.95|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1976-12-44-13|2|1976-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-01-85-0|2|1977-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.60|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-01-85-1|2|1977-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|278.66|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-01-85-2|2|1977-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.13|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-01-44-13|2|1977-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|20.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-02-85-0|2|1977-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.26|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-02-85-1|2|1977-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|279.20|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-02-85-2|2|1977-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.23|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-02-44-13|2|1977-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-03-85-0|2|1977-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.08|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-03-85-1|2|1977-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.86|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-03-85-2|2|1977-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.47|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-03-44-13|2|1977-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-04-85-0|2|1977-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.83|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-04-85-1|2|1977-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.62|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-04-85-2|2|1977-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.23|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-04-44-13|2|1977-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-05-85-0|2|1977-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.31|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-05-85-1|2|1977-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.29|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-05-85-2|2|1977-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.30|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-05-44-13|2|1977-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-06-85-0|2|1977-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|311.14|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-06-85-1|2|1977-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.78|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-06-85-2|2|1977-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.46|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-06-44-13|2|1977-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-07-85-0|2|1977-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|316.93|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-07-85-1|2|1977-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.34|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-07-85-2|2|1977-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.63|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-07-44-13|2|1977-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-08-85-0|2|1977-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.77|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-08-85-1|2|1977-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.53|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-08-85-2|2|1977-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.15|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-08-44-13|2|1977-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-09-85-0|2|1977-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.35|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-09-85-1|2|1977-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.79|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-09-85-2|2|1977-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.57|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-09-44-13|2|1977-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-10-85-0|2|1977-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.23|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-10-85-1|2|1977-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.65|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-10-85-2|2|1977-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.94|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-10-44-13|2|1977-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|6.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-11-85-0|2|1977-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.40|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-11-85-1|2|1977-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.60|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-11-85-2|2|1977-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.50|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-11-44-13|2|1977-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1977-12-85-0|2|1977-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.63|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-12-85-1|2|1977-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.52|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1977-12-85-2|2|1977-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.08|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1977-12-44-13|2|1977-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-01-85-0|2|1978-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.29|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-01-85-1|2|1978-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.43|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-01-85-2|2|1978-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.36|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-01-44-13|2|1978-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|4.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-02-85-0|2|1978-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.61|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-02-85-1|2|1978-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|279.42|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-02-85-2|2|1978-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.02|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-02-44-13|2|1978-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|4.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-03-85-0|2|1978-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.00|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-03-85-1|2|1978-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.30|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-03-85-2|2|1978-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.15|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-03-44-13|2|1978-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-04-85-0|2|1978-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.71|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-04-85-1|2|1978-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.55|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-04-85-2|2|1978-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.13|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-04-44-13|2|1978-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-05-85-0|2|1978-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.66|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-05-85-1|2|1978-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.59|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-05-85-2|2|1978-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.13|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-05-44-13|2|1978-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-06-85-0|2|1978-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.33|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-06-85-1|2|1978-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.74|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-06-85-2|2|1978-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.04|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-06-44-13|2|1978-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-07-85-0|2|1978-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.30|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-07-85-1|2|1978-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.78|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-07-85-2|2|1978-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.54|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-07-44-13|2|1978-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-08-85-0|2|1978-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.09|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-08-85-1|2|1978-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.30|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-08-85-2|2|1978-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.70|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-08-44-13|2|1978-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-09-85-0|2|1978-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.93|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-09-85-1|2|1978-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.79|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-09-85-2|2|1978-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.36|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-09-44-13|2|1978-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-10-85-0|2|1978-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.34|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-10-85-1|2|1978-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.66|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-10-85-2|2|1978-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.00|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-10-44-13|2|1978-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-11-85-0|2|1978-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.84|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-11-85-1|2|1978-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.10|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-11-85-2|2|1978-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.97|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-11-44-13|2|1978-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1978-12-85-0|2|1978-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.01|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-12-85-1|2|1978-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.61|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1978-12-85-2|2|1978-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.31|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1978-12-44-13|2|1978-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-01-85-0|2|1980-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.10|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-01-85-1|2|1980-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|274.16|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-01-85-2|2|1980-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.13|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-01-44-13|2|1980-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-02-85-0|2|1980-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.73|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-02-85-1|2|1980-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.71|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-02-85-2|2|1980-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.72|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-02-44-13|2|1980-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-03-85-0|2|1980-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.64|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-03-85-1|2|1980-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.61|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-03-85-2|2|1980-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.62|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-03-44-13|2|1980-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|7.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-04-85-0|2|1980-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.99|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-04-85-1|2|1980-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.15|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-04-85-2|2|1980-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.57|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-04-44-13|2|1980-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-05-85-0|2|1980-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.13|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-05-85-1|2|1980-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.64|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-05-85-2|2|1980-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.39|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-05-44-13|2|1980-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-06-85-0|2|1980-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.71|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-06-85-1|2|1980-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.52|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-06-85-2|2|1980-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.61|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-06-44-13|2|1980-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-07-85-0|2|1980-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.38|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-07-85-1|2|1980-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.30|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-07-85-2|2|1980-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.84|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-07-44-13|2|1980-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-08-85-0|2|1980-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.53|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-08-85-1|2|1980-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.10|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-08-85-2|2|1980-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.31|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-08-44-13|2|1980-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-09-85-0|2|1980-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|308.53|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-09-85-1|2|1980-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.56|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-09-85-2|2|1980-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.04|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-09-44-13|2|1980-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-10-85-0|2|1980-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.20|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-10-85-1|2|1980-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.33|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-10-85-2|2|1980-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.27|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-10-44-13|2|1980-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-11-85-0|2|1980-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.25|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-11-85-1|2|1980-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.54|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-11-85-2|2|1980-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.90|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-11-44-13|2|1980-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|46.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1980-12-85-0|2|1980-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.25|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-12-85-1|2|1980-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.59|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1980-12-85-2|2|1980-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.92|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1980-12-44-13|2|1980-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1981-01-85-0|2|1981-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.70|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1981-01-85-1|2|1981-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|272.77|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1981-01-85-2|2|1981-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.24|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1981-01-44-13|2|1981-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1981-02-85-0|2|1981-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.92|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1981-02-85-1|2|1981-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.70|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1981-02-85-2|2|1981-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.31|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1981-02-44-13|2|1981-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1981-03-85-0|2|1981-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.94|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
